iteration,goal_sampled,candidate_count,chosen_idx,chosen_rank,accepted,rejection_reason,tree_nodes
1836,False,82,"(6, 4, 5, 6, 4, 1)",2,True,,1030
1837,False,0,,,False,invalid_random_target,1030
1838,False,74,"(6, 6, 7, 2, 6, 3)",6,True,,1031
1839,False,0,,,False,invalid_random_target,1031
1840,False,81,"(2, 6, 7, 3, 3, 6)",4,True,,1032
1841,False,78,"(2, 4, 4, 8, 4, 1)",7,True,,1033
1842,False,0,,,False,invalid_random_target,1033
1843,False,70,"(4, 5, 5, 5, 4, 5)",5,False,duplicate,1033
1844,False,68,"(4, 6, 2, 9, 4, 1)",4,False,duplicate,1033
1845,False,69,"(4, 5, 3, 3, 0, 4)",8,True,,1034
1846,False,0,,,False,invalid_random_target,1034
1847,False,0,,,False,invalid_random_target,1034
1848,False,70,"(4, 4, 5, 5, 3, 5)",2,True,,1035
1849,False,38,"(7, 5, 4, 3, 8, 3)",9,False,duplicate,1035
1850,False,83,"(6, 7, 4, 3, 7, 3)",1,True,,1036
1851,False,0,,,False,invalid_random_target,1036
1852,False,83,"(4, 6, 3, 2, 6, 3)",9,True,,1037
1853,False,67,"(8, 5, 7, 7, 4, 4)",2,True,,1038
1854,False,84,"(5, 6, 4, 4, 4, 5)",1,True,,1039
1855,True,65,"(4, 6, 7, 8, 0, 2)",55,False,duplicate,1039
1856,False,81,"(8, 5, 5, 5, 6, 8)",71,True,,1040
1857,False,0,,,False,invalid_random_target,1040
1858,False,83,"(6, 7, 5, 2, 7, 3)",6,True,,1041
1859,False,80,"(7, 4, 7, 4, 4, 6)",2,True,,1042
1860,False,0,,,False,invalid_random_target,1042
1861,False,0,,,False,invalid_random_target,1042
1862,False,0,,,False,invalid_random_target,1042
1863,False,0,,,False,invalid_random_target,1042
1864,False,0,,,False,invalid_random_target,1042
1865,False,0,,,False,invalid_random_target,1042
1866,False,66,"(4, 4, 5, 6, 1, 4)",1,True,,1043
1867,False,82,"(7, 5, 5, 7, 4, 2)",71,False,duplicate,1043
1868,False,63,"(5, 4, 6, 1, 3, 4)",60,True,,1044
1869,False,46,"(2, 6, 7, 9, 2, 2)",11,True,,1045
1870,False,58,"(5, 4, 6, 8, 3, 5)",2,True,,1046
1871,False,80,"(7, 4, 6, 2, 8, 2)",2,True,,1047
1872,False,0,,,False,invalid_random_target,1047
1873,False,80,"(4, 5, 2, 2, 3, 6)",25,True,,1048
1874,False,72,"(4, 4, 3, 4, 4, 2)",3,False,duplicate,1048
1875,False,44,"(3, 6, 8, 3, 5, 3)",7,False,duplicate,1048
1876,False,40,"(7, 5, 4, 4, 2, 5)",4,True,,1049
1877,False,72,"(4, 4, 5, 4, 3, 4)",2,True,,1050
1878,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,1050
1879,False,0,,,False,invalid_random_target,1050
1880,False,0,,,False,invalid_random_target,1050
1881,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,1050
1882,False,0,,,False,invalid_random_target,1050
1883,False,0,,,False,invalid_random_target,1050
1884,False,0,,,False,invalid_random_target,1050
1885,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,1050
1886,False,0,,,False,invalid_random_target,1050
1887,False,0,,,False,invalid_random_target,1050
1888,False,0,,,False,invalid_random_target,1050
1889,False,84,"(6, 7, 5, 5, 6, 4)",58,True,,1051
1890,False,0,,,False,invalid_random_target,1051
1891,False,80,"(8, 4, 7, 1, 8, 1)",37,True,,1052
1892,False,71,"(4, 6, 6, 9, 6, 5)",2,False,duplicate,1052
1893,True,65,"(3, 6, 7, 7, 1, 3)",37,False,duplicate,1052
1894,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,1052
1895,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,1052
1896,False,82,"(3, 6, 4, 2, 4, 5)",65,True,,1053
1897,False,83,"(4, 5, 4, 6, 2, 7)",10,False,duplicate,1053
1898,False,60,"(3, 6, 5, 8, 3, 1)",39,True,,1054
1899,False,78,"(7, 4, 6, 7, 7, 8)",61,True,,1055
1900,False,62,"(3, 4, 5, 5, 4, 1)",8,True,,1056
1901,False,82,"(5, 8, 4, 5, 8, 6)",69,True,,1057
1902,False,82,"(5, 8, 5, 5, 7, 6)",4,True,,1058
1903,True,65,"(3, 6, 6, 9, 1, 2)",29,True,,1059
1904,False,71,"(6, 7, 7, 7, 5, 2)",8,True,,1060
1905,False,0,,,False,invalid_random_target,1060
1906,False,62,"(7, 6, 7, 3, 6, 2)",7,True,,1061
1907,False,0,,,False,invalid_random_target,1061
1908,False,72,"(5, 4, 2, 2, 7, 2)",4,True,,1062
1909,False,81,"(7, 5, 5, 6, 4, 8)",6,True,,1063
1910,False,0,,,False,invalid_random_target,1063
1911,False,71,"(2, 9, 4, 4, 2, 1)",31,True,,1064
1912,False,62,"(6, 4, 5, 9, 2, 5)",4,True,,1065
1913,False,77,"(1, 5, 7, 3, 9, 1)",70,True,,1066
1914,False,77,"(5, 8, 6, 7, 4, 6)",1,True,,1067
1915,False,70,"(5, 4, 5, 6, 5, 5)",1,True,,1068
1916,False,0,,,False,invalid_random_target,1068
1917,False,80,"(2, 4, 3, 8, 5, 2)",6,True,,1069
1918,True,65,"(2, 6, 7, 7, 1, 2)",2,False,duplicate,1069
1919,False,0,,,False,invalid_random_target,1069
1920,False,81,"(4, 5, 6, 3, 4, 3)",2,False,duplicate,1069
1921,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,1069
1922,False,81,"(6, 4, 5, 5, 5, 1)",3,True,,1070
1923,False,82,"(4, 7, 2, 6, 6, 7)",5,True,,1071
1924,False,83,"(3, 5, 5, 7, 3, 3)",1,True,,1072
1925,False,71,"(4, 5, 5, 4, 5, 2)",11,True,,1073
1926,False,63,"(5, 4, 6, 2, 0, 4)",31,True,,1074
1927,False,82,"(3, 6, 5, 3, 4, 7)",61,True,,1075
1928,False,50,"(2, 6, 7, 9, 1, 2)",1,False,duplicate,1075
1929,False,41,"(2, 6, 7, 7, 2, 2)",8,False,duplicate,1075
1930,False,81,"(3, 6, 6, 4, 4, 6)",1,True,,1076
1931,False,84,"(5, 6, 4, 5, 7, 5)",65,True,,1077
1932,False,72,"(7, 3, 4, 7, 4, 1)",6,True,,1078
1933,False,0,,,False,invalid_random_target,1078
1934,True,65,"(3, 5, 7, 8, 1, 2)",4,True,,1079
1935,False,82,"(3, 8, 6, 5, 3, 6)",3,True,,1080
1936,False,63,"(2, 6, 6, 5, 3, 4)",1,True,,1081
1937,False,0,,,False,invalid_random_target,1081
1938,False,82,"(7, 5, 4, 6, 5, 1)",41,True,,1082
1939,True,65,"(3, 6, 7, 6, 1, 2)",61,True,,1083
1940,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1083
1941,False,69,"(3, 7, 7, 8, 1, 4)",1,False,duplicate,1083
1942,False,0,,,False,invalid_random_target,1083
1943,True,65,"(3, 6, 7, 8, 1, 3)",12,False,duplicate,1083
1944,False,74,"(6, 6, 7, 7, 4, 2)",6,False,duplicate,1083
1945,False,71,"(7, 5, 6, 2, 5, 7)",3,True,,1084
1946,False,0,,,False,invalid_random_target,1084
1947,False,82,"(4, 5, 2, 9, 8, 6)",41,True,,1085
1948,False,82,"(2, 4, 5, 5, 2, 3)",6,True,,1086
1949,False,81,"(3, 8, 6, 4, 3, 6)",59,True,,1087
1950,False,82,"(5, 7, 6, 8, 3, 5)",1,True,,1088
1951,False,63,"(5, 5, 2, 1, 5, 4)",4,False,duplicate,1088
1952,False,83,"(5, 6, 2, 4, 4, 2)",60,True,,1089
1953,False,82,"(4, 6, 4, 3, 3, 4)",2,True,,1090
1954,False,0,,,False,invalid_random_target,1090
1955,False,82,"(4, 8, 6, 5, 3, 6)",7,True,,1091
1956,False,0,,,False,invalid_random_target,1091
1957,False,76,"(3, 6, 7, 8, 0, 3)",8,True,,1092
1958,True,65,"(3, 5, 7, 8, 2, 2)",18,True,,1093
1959,False,49,"(6, 5, 7, 8, 4, 2)",5,True,,1094
1960,False,0,,,False,invalid_random_target,1094
1961,False,62,"(3, 4, 5, 5, 4, 1)",8,False,duplicate,1094
1962,False,0,,,False,invalid_random_target,1094
1963,True,65,"(2, 6, 6, 8, 1, 2)",1,False,duplicate,1094
1964,False,0,,,False,invalid_random_target,1094
1965,False,60,"(5, 4, 5, 6, 0, 7)",6,True,,1095
1966,True,65,"(3, 6, 7, 8, 2, 2)",10,False,duplicate,1095
1967,False,81,"(7, 5, 6, 3, 5, 3)",19,True,,1096
1968,False,81,"(2, 4, 5, 2, 1, 4)",5,True,,1097
1969,True,65,"(2, 6, 7, 9, 1, 2)",3,False,duplicate,1097
1970,False,83,"(5, 7, 5, 5, 6, 6)",5,True,,1098
1971,False,0,,,False,invalid_random_target,1098
1972,False,0,,,False,invalid_random_target,1098
1973,False,72,"(5, 4, 3, 5, 4, 2)",2,True,,1099
1974,False,0,,,False,invalid_random_target,1099
1975,False,61,"(3, 6, 7, 6, 6, 2)",4,True,,1100
1976,False,71,"(5, 4, 3, 5, 1, 4)",7,True,,1101
1977,False,80,"(3, 7, 2, 5, 1, 6)",4,True,,1102
1978,False,67,"(5, 5, 5, 5, 7, 5)",5,True,,1103
1979,False,0,,,False,invalid_random_target,1103
1980,False,0,,,False,invalid_random_target,1103
1981,False,0,,,False,invalid_random_target,1103
1982,False,60,"(6, 4, 5, 6, 5, 8)",46,True,,1104
1983,False,0,,,False,invalid_random_target,1104
1984,False,0,,,False,invalid_random_target,1104
1985,False,82,"(4, 6, 4, 7, 8, 5)",15,False,duplicate,1104
1986,False,0,,,False,invalid_random_target,1104
1987,False,81,"(1, 4, 6, 6, 3, 3)",4,True,,1105
1988,True,65,"(3, 6, 7, 9, 1, 2)",8,False,duplicate,1105
1989,False,81,"(1, 4, 6, 4, 5, 4)",76,True,,1106
1990,False,72,"(7, 3, 5, 6, 4, 1)",3,True,,1107
1991,False,71,"(4, 4, 6, 3, 4, 2)",9,True,,1108
1992,True,65,"(3, 6, 7, 8, 0, 2)",9,False,duplicate,1108
1993,True,65,"(3, 6, 6, 7, 1, 2)",28,False,duplicate,1108
1994,False,71,"(7, 5, 6, 2, 6, 6)",4,True,,1109
1995,True,65,"(3, 6, 7, 8, 1, 1)",11,False,duplicate,1109
1996,False,0,,,False,invalid_random_target,1109
1997,False,62,"(6, 4, 3, 8, 2, 2)",24,True,,1110
1998,False,80,"(4, 7, 6, 8, 1, 2)",21,True,,1111
1999,False,82,"(6, 6, 4, 3, 5, 4)",1,False,duplicate,1111
2000,False,0,,,False,invalid_random_target,1111
